date, pm25, pm10, o3, no2, so2, co
2018/7/7, 44, 20, 7, 18, 5, 3
2018/7/8, 49, 19, 25, 16, 9, 2
2018/7/9, 63, 22, 25, 19, 14, 2
2018/7/10, 60, 26, 24, 22, 18, 2
2018/7/11, 67, 75, 40, 32, 19, 4
2018/7/12, 78, 38, 35, 35, 18, 4
2018/7/13, 81, 49, 77, 40, 22, 4
2018/7/14, 103, 41, 101, 27, 21, 4
2018/7/15, 88, 49, 100, 21, 22, 3
2018/7/16, 106, 56, 103, 19, 24, 2
2018/7/17, 124, 92, 48, 29, 23, 2
2018/7/18, 116, 48, 81, 34, 30, 3
2018/7/19, 114, 52, 84, 33, 29, 2
2018/7/20, 121, 36, 46, 20, 23, 2
2018/7/21, 79, 23, 19, 14, 24, 2
2018/7/22, 57, 38, 20, 11, 24, 2
2018/7/23, 51, 33, 61, 29, 28, 3
2018/7/24, 75, 45, 59, 25, 26, 2
2018/7/25, 76, 45, 95, 32, 25, 2
2018/7/26, 93, 47, 67, 29, 25, 3
2018/7/27, 98, 80, 41, 27, 20, 2
2018/7/28, 71, 45, 37, 19, 15, 2
2018/7/29, 71, 78, 30, 10, 13, 1
2018/7/30, 62, 25, 24, 14, 15, 1
2018/7/31, 53, 23, 30, 17, 20, 1
2018/8/1, 59, 51, 28, 22, 20, 2
2018/8/2, 75, 47, 29, 22, 20, 3
2018/8/3, 79, 43, 84, 29, 24, 4
2018/8/4, 90, 25, 77, 29, 27, 3
2018/8/5, 69, 104, 76, 21, 28, 3
2018/8/6, 92, 77, 52, 27, 23, 3
2018/8/7, 86, 32, 43, 22, 16, 2
2018/8/8, 58, 61, 31, 19, 12, 2
2018/8/9, 56, 34, 20, 16, 13, 2
2018/8/10, 45, 110, 46, 26, 18, 2
2018/8/11, 55, 87, 47, 18, 22, 3
2018/8/12, 98, 78, 20, 14, 21, 2
2018/8/13, 57, 39, 17, 11, 19, 2
2018/8/14, 56, 57, 33, 16, 22, 2
2018/8/15, 63, 20, 23, 12, 17, 1
2018/8/16, 49, 25, 20, 11, 13, 1
2018/8/17, 49, 58, 27, 14, 9, 1
2018/8/18, 49, 25, 44, 22, 16, 1
