date, pm25, pm10, o3, no2, so2, co
2017/9/14, 63, 17, 42, 17, 2, 5
2017/9/15, 68, 16, 39, 23, 2, 5
2017/9/16, 54, 25, 22, 22, 2, 5
2017/9/17, 64, 17, 22, 12, 2, 4
2017/9/18, 53, 19, 38, 9, 2, 3
2017/9/19, 54, 22, 56, 24, 4, 5
2017/9/20, 70, 39, 49, 33, 5, 7
2017/9/21, 103, 18, 46, 19, 2, 5
2017/9/22, 65, 29, 24, 35, 4, 6
2017/9/23, 80, 22, 41, 14, 2, 5
2017/9/24, 70, 28, 49, 19, 5, 6
2017/9/25, 81, 27, 61, 26, 5, 6
2017/9/26, 89, 28, 49, 29, 5, 6
2017/9/27, 90, 20, 40, 14, 2, 4
2017/9/28, 62, 15, 31, 17, 2, 4
2017/9/29, 43, 17, 42, 20, 3, 5
2017/9/30, 69, 17, 41, 17, 2, 4
2017/10/1, 62, 21, 44, 15, 3, 5
2017/4/2, 62, 16, 47, 12, 2, 3
2017/4/3, 65, 22, 60, 18, 2, 4
2017/4/4, 79, 27, 63, 24, 2, 3
2017/4/5, 91, 35, 69, 28, 3, 3
2017/4/6, 95, 29, 48, 22, 1, 3
2017/4/7, 71, 32, 40, 27, 2, 3
2017/4/8, 60, 38, 30, 26, 3, 3
2017/4/9, 71, 17, 50, 13, 2, 3
2017/4/10, 50, 20, 40, 24, 3, 4
2017/4/11, 70, 17, 33, 25, 1, 4
2017/4/12, 54, 12, 48, 15, , 3
2017/4/13, 47, 19, 45, 21, 3, 4
2017/4/14, 75, 28, 64, 34, 4, 4
2017/4/15, 93, 38, 49, 32, 2, 5
2017/4/16, 102, 28, 55, 20, 4, 4
2017/4/17, 90, 26, 36, 24, 3, 4
2017/4/18, 72, 13, 55, 16, , 3
2017/4/19, 48, 18, 45, 20, 2, 3
2017/4/20, 65, 22, 47, 27, 3, 4
2017/4/21, 74, 32, 52, 39, 3, 4
2017/4/22, 83, 21, 53, 14, 2, 3
2017/4/23, 68, 15, 51, 11, 2, 4
2017/4/24, 64, 19, 50, 16, 2, 3
2017/4/25, 68, 15, 48, 16, 2, 
2017/4/26, 60, 22, 39, 28, 2, 4
2017/4/27, 60, 14, 44, 17, 2, 3
2017/4/28, 52, 17, 52, 24, 3, 3
2017/4/29, 70, 23, 59, 25, 4, 4
2017/4/30, 79, 26, 72, 24, 6, 5
2017/5/1, 91, 30, 68, 25, 2, 4
2017/5/2, 92, 16, 54, 17, 3, 4
2017/5/3, 63, 15, 55, 12, 4, 
2017/5/4, 57, 13, 49, 9, , 
2017/5/5, 53, 20, 61, 13, 4, 4
2017/5/6, 73, 29, 40, 20, 6, 5
2017/5/7, 75, 37, 59, 12, 3, 3
2017/5/8, 87, 36, 61, 23, 3, 4
2017/5/9, 98, 30, 56, 31, 4, 4
2017/5/10, 78, 27, 41, 25, 2, 4
2017/5/11, 69, 28, 57, 20, 2, 4
2017/5/12, 81, 39, 79, 30, 4, 5
2017/5/13, 112, 35, 69, 17, 2, 4
2017/5/14, 81, 29, 56, 15, 3, 5
2017/5/15, 202, 21, 54, 16, 3, 3
2017/5/16, 70, 17, 46, 17, 1, 
2017/5/17, 56, 18, 48, 23, 3, 4
2017/5/18, 60, 24, 65, 21, 2, 3
2017/5/19, 80, 29, 81, 24, 3, 3
2017/5/20, 93, 29, 101, 24, 5, 4
2017/5/21, 100, 35, 105, 19, 6, 5
2017/5/22, 106, 24, 70, 17, 3, 3
2017/5/23, 77, 19, 55, 16, 3, 
2017/5/24, 66, 26, 46, 25, 3, 4
2017/5/25, 69, 33, 37, 28, 4, 5
2017/5/26, 67, 27, 33, 24, 2, 3
2017/5/27, 60, 12, 48, 12, 2, 
2017/5/28, 53, 11, 44, 10, 2, 
2017/5/29, 58, 21, 53, 25, 6, 4
2017/5/30, 76, 31, 99, 35, 5, 4
2017/5/31, 103, 40, 55, 19, 3, 4
2017/6/1, 108, 23, 65, 19, 3, 3
2017/6/2, 75, 14, 52, 16, 2, 3
2017/6/3, 58, 11, 37, 10, 2, 
2017/6/4, 51, 11, 40, 8, 2, 
2017/6/5, 55, 11, 44, 14, 2, 
2017/6/6, 58, 17, 47, 19, 4, 
2017/6/7, 62, 17, 39, 14, 1, 
2017/6/8, 56, 15, 41, 18, 2, 
2017/6/9, 95, 15, 62, 24, 3, 4
2017/6/10, 67, 29, 76, 20, 3, 4
2017/6/11, 89, 18, 48, 11, 2, 2
2017/6/12, 68, 11, 40, 12, 1, 3
2017/6/13, 52, 14, 51, 18, 2, 3
2017/6/14, 64, 15, 53, 20, 3, 3
2017/6/15, 66, 23, 77, 27, 4, 4
2017/6/16, 88, 20, 59, 19, 3, 3
2017/6/17, 77, 16, 66, 13, 4, 4
2017/6/18, 62, 24, 50, 14, 4, 4
2017/6/19, 70, 26, 59, 23, 3, 4
2017/6/20, 95, 35, 74, 27, 4, 4
2017/6/21, 98, 27, 41, 15, 1, 3
2017/6/22, 43, 17, 64, 24, 4, 4
2017/6/23, 57, 34, 83, 29, 4, 4
2017/6/24, 96, 31, 64, 20, 4, 4
2017/6/25, 80, 23, 36, 14, 2, 4
2017/6/26, 56, 19, 54, 25, 3, 4
2017/6/27, 65, 29, 63, 28, 5, 4
2017/6/28, 75, 39, 55, 34, 6, 6
2017/6/29, 81, 41, 57, 32, 8, 5
2017/6/30, 87, 26, 39, 24, 2, 4
2017/7/1, 56, 46, 51, 26, 4, 3
2017/1/3, 81, 26, 39, 15, 2, 5
2017/1/4, 79, 26, 38, 19, 2, 5
2017/1/5, 78, 16, 38, 14, , 3
2017/1/6, 59, 15, 33, 24, 2, 4
2017/1/7, 56, 20, 27, 31, 2, 5
2017/1/8, 78, 18, 13, 23, 2, 5
2017/1/9, 64, 6, 21, 7, , 3
2017/1/10, 37, 13, 35, 22, 2, 5
2017/1/11, 54, 11, 33, 20, 2, 3
2017/1/12, 38, 16, 33, 22, 1, 4
2017/1/13, 50, 17, 34, 24, , 4
2017/1/14, 61, 10, 32, 16, , 3
2017/1/15, 35, 12, 31, 11, , 3
2017/1/16, 35, 10, 31, 25, , 4
