date, pm25, pm10, o3, no2, so2, co
2017/2/10, 160, 51, 34, 17, 9, 7
2017/2/11, 125, 48, 34, 24, 10, 8
2017/2/12, 127, 58, 39, 40, 9, 9
2017/2/13, 156, 55, 43, 35, 8, 7
2017/2/14, 152, 62, 53, 40, 9, 8
2017/2/15, 157, 62, 63, 30, 8, 6
2017/2/16, 157, 49, 38, 31, 6, 6
2017/2/17, 122, 61, 30, 17, 10, 5
2017/2/18, 125, 32, 29, 20, 7, 3
2017/2/19, 71, 47, 47, 21, 5, 5
2017/2/20, 114, 66, 37, 18, 5, 5
2017/2/21, 117, 38, 36, 13, 4, 4
2017/2/22, 84, 49, 28, 20, 4, 8
2017/2/23, 134, 66, 37, 17, 6, 8
2017/2/24, 158, 43, 42, 20, 6, 6
2017/2/25, 132, 63, 48, 39, 8, 8
2017/2/26, 164, 89, 59, 45, 9, 9
2017/2/27, 186, 49, 42, 30, 7, 5
2017/2/28, 127, 46, 45, 26, 6, 5
2017/3/1, 122, 62, 38, 28, 7, 6
2017/3/2, 137, 52, 36, 19, 6, 6
2017/3/3, 132, 56, 47, 29, 6, 6
2017/3/4, 142, 61, 49, 37, 9, 7
2017/3/5, 151, 64, 25, 42, 6, 7
2017/3/6, 159, 39, 40, 14, 5, 5
2017/3/7, 95, 52, 43, 27, 7, 5
2017/3/8, 110, 45, 40, 23, 7, 6
2017/3/9, 128, 68, 49, 40, 10, 7
2017/3/10, 164, 64, 39, 35, 8, 6
2017/3/11, 154, 56, 64, 22, 7, 5
2017/3/12, 150, 31, 43, 19, 5, 4
2017/3/13, 101, 32, 42, 12, 4, 5
2017/3/14, 105, 41, 43, 14, 5, 5
2017/3/15, 97, 38, 47, 24, 7, 5
2017/3/16, 103, 31, 39, 19, 5, 4
2017/3/17, 86, 38, 42, 25, 6, 4
2017/3/18, 112, 37, 40, 20, 5, 4
2017/3/19, 103, 40, 41, 23, 5, 5
2017/3/20, 119, 42, 45, 27, 4, 7
2017/3/21, 128, 57, 59, 18, 6, 6
2017/3/22, 149, 23, 33, 21, 4, 4
2017/3/23, 75, 27, 35, 19, 4, 4
2017/3/24, 84, 46, 41, 24, 5, 5
2017/3/25, 128, 67, 37, 26, 8, 8
2017/3/26, 159, 76, 46, 28, 10, 8
2017/3/27, 158, 64, 50, 28, 10, 7
2017/3/28, 148, 64, 54, 24, 7, 5
2017/3/29, 119, 67, 44, 25, 7, 7
2017/3/30, 154, 46, 42, 20, 4, 5
2017/3/31, 136, 35, 47, 14, 4, 5
2017/4/1, 108, 62, 56, 34, 9, 7
2016/10/2, 118, 23, 35, 10, 5, 4
2016/10/3, 46, 28, 40, 12, 4, 7
2016/10/4, 60, 26, 32, 10, 4, 4
2016/10/5, 44, 46, 41, 12, 5, 5
2016/10/6, 84, 41, 51, 9, 4, 4
2016/10/7, 68, 41, 32, 21, 4, 4
2016/10/8, 63, 26, 42, 10, 4, 4
2016/10/9, 50, 34, 33, 8, 4, 2
2016/10/10, 57, 30, 39, 11, 6, 3
2016/10/11, 55, 28, 42, 13, 6, 3
2016/10/12, 49, 41, 50, 12, 7, 4
2016/10/13, 83, 38, 40, 15, 6, 4
2016/10/14, 68, 42, 37, 19, 6, 4
2016/10/15, 78, 34, 35, 17, 5, 3
2016/10/16, 55, 56, 50, 25, 7, 6
2016/10/17, 98, 39, 40, 17, 7, 6
2016/10/18, 85, 26, 42, 15, 5, 4
2016/10/19, 56, 44, 33, 20, 5, 5
2016/10/20, 81, 28, 29, 21, 5, 5
2016/10/21, 78, 14, 30, 13, 4, 4
2016/10/22, 36, 8, 29, 11, 4, 4
2016/10/23, 34, 30, 39, 10, 4, 4
2016/10/24, 58, 38, 35, 20, 5, 5
2016/10/25, 63, 42, 18, 22, 6, 8
2016/10/26, 97, 32, 33, 28, 5, 7
2016/10/27, 79, 20, 33, 21, 5, 4
2016/10/28, 56, 33, 26, 17, 5, 6
2016/10/29, 82, 31, 26, 12, 5, 3
2016/10/30, 71, 29, 31, 13, 5, 3
2016/10/31, 57, 29, 25, 21, 5, 3
2016/11/1, 70, 25, 33, 8, 4, 2
2016/11/2, 67, 37, 34, 24, 6, 4
2016/11/3, 92, 66, 38, 41, 8, 8
2016/11/4, 154, 70, 56, 46, 8, 6
2016/11/5, 157, 72, 52, 46, 8, 7
2016/11/6, 158, 57, 37, 35, 8, 7
2016/11/7, 144, 36, 28, 25, 7, 4
