date, pm25, pm10, o3, no2, so2, co
2020/6/15, 21, , 20, 5, , 4
2020/6/16, 13, , 26, 4, 1, 3
2020/6/17, 23, , 33, 9, 1, 4
2020/6/18, 24, , 46, 12, 1, 5
2020/6/19, 31, , 37, 8, , 4
2020/6/20, 35, , 27, 4, , 4
2020/6/21, 29, , 16, 4, , 4
2020/6/22, 23, , 32, 6, , 4
2020/6/23, 29, , 32, 7, , 4
2020/6/24, 23, , 33, 7, 1, 5
2020/6/25, 33, , 24, 5, , 4
2020/6/26, 26, , 28, 7, , 5
2020/6/27, 24, , 27, 5, , 5
2020/6/28, 27, , 24, 2, , 3
2020/6/29, 28, , 28, 7, 1, 4
2020/6/30, 38, , 30, 8, , 5
2020/7/1, 45, , 30, 6, , 4
2020/1/2, 59, , 16, 13, 1, 6
2020/1/3, 37, , 12, 19, 1, 11
2020/1/4, 52, , 24, 16, 1, 7
2020/1/5, 38, , 26, 14, 1, 7
2020/1/6, 37, , 17, 18, 1, 8
2020/1/7, 41, , 19, 17, 1, 6
2020/1/8, 36, , 27, 15, 1, 4
2020/1/9, 29, , 22, 15, , 3
2020/1/10, 23, , 15, 17, 1, 7
2020/1/11, 31, , 27, 15, , 5
2020/1/12, 32, , 25, 15, 1, 6
2020/1/13, 38, , 24, 15, 1, 5
2020/1/14, 26, , 27, 16, , 4
2020/1/15, 26, , 15, 21, 1, 7
2020/1/16, 36, , 24, 9, , 3
2020/1/17, 15, , 22, 21, , 6
2020/1/18, 32, , 15, 18, , 8
2020/1/19, 48, , 8, 19, , 8
2020/1/20, 55, , 9, 18, , 9
2020/1/21, 63, , 24, 12, , 4
2020/1/22, 23, , 18, 16, 1, 5
2020/1/23, 25, , 9, 19, 1, 9
2020/1/24, 61, , 20, 18, 1, 8
2020/1/25, 43, , 21, 13, , 6
2020/1/26, 56, , 29, 9, , 4
2020/1/27, 21, , 23, 15, 1, 7
2020/1/28, 37, , 24, 13, , 5
2020/1/29, 28, , 20, 18, 1, 6
2020/1/30, 38, , 14, 18, 1, 8
2020/1/31, 40, , 13, 17, 1, 9
2020/2/1, 47, , 23, 16, 1, 10
2020/2/2, 65, , 29, 7, , 4
2020/2/3, 29, , 26, 14, 1, 5
2020/2/4, 19, , 28, 15, 1, 4
2020/2/5, 18, , 20, 23, 1, 7
2020/2/6, 27, , 20, 22, 2, 9
2020/2/7, 44, , 24, 22, 2, 9
2020/2/8, 57, , 24, 12, , 5
2020/2/9, 51, , , 8, , 5
2020/2/10, 27, , , 17, , 6
2020/2/11, 25, , , 19, , 4
2020/2/12, 30, , , 22, , 6
2020/2/13, 39, , , 13, , 4
2020/2/14, 37, , , 12, , 4
2020/2/15, 44, , , 16, , 6
2020/2/16, 51, , , 11, , 5
2020/2/17, 37, , , 12, , 4
2020/2/18, 33, , , 22, , 6
2020/2/19, 34, , , 23, , 6
2020/2/20, 47, , , 24, , 7
2020/2/21, 55, , , 27, , 7
2020/2/22, 61, , , 14, , 5
2020/2/23, 48, , , 9, , 3
2020/2/24, 28, , 26, 16, 1, 5
2020/2/25, 37, , 30, 20, 1, 7
2020/2/26, 35, , 32, 23, 1, 7
2020/2/27, 37, , 35, 27, 1, 8
2020/2/28, 57, , 33, 24, 1, 7
2020/2/29, 55, , 32, 9, , 3
2020/3/1, 36, , 30, 8, , 3
2020/3/2, 26, , 32, 10, , 3
2020/3/3, 14, , 27, 21, 1, 6
2020/3/4, 33, , 36, 20, 1, 6
2020/3/5, 48, , 27, 8, , 3
2020/3/7, 19, , 25, 6, , 3
2020/3/8, 20, , 29, 6, , 3
2020/3/9, 20, , 26, 14, 1, 5
2020/3/10, 26, , 22, 16, 1, 6
2020/3/11, 30, , 30, 13, 1, 5
2020/3/12, 19, , 33, 15, 1, 6
2020/3/13, 43, , 29, 8, , 3
2020/3/14, 44, , 27, 5, , 3
2020/3/15, 22, , 30, 4, , 3
2020/3/16, 14, , 27, 10, 1, 3
2020/3/17, 17, , 24, 10, , 4
2020/3/18, 21, , 27, 10, , 3
2020/3/19, 22, , 30, 9, 1, 3
2020/3/20, 23, , 31, 10, 1, 3
2020/3/21, 25, , 30, 7, , 3
2020/3/22, 24, , 28, 8, 1, 3
2020/3/23, 28, , 32, 9, , 3
2020/3/24, 27, , 31, 6, , 2
2020/3/25, 17, , 31, 9, 1, 2
2020/3/26, 23, , 31, 9, 1, 2
2020/3/27, 20, , 38, 10, , 3
2020/3/28, 37, , 35, 6, , 3
2020/3/29, 44, , 32, 3, , 2
2020/3/30, 26, , 29, 7, , 2
2020/3/31, 16, , 26, 5, , 2
2020/4/1, 18, , 31, 5, 1, 2
2019/10/2, 21, , 26, 15, , 5
2019/10/3, 21, , 25, 12, , 5
2019/10/4, 30, , 28, 16, 1, 5
2019/10/5, 31, , 31, 15, 1, 6
2019/10/6, 27, , 37, 18, 1, 7
2019/10/7, 34, , 50, 26, 1, 8
2019/10/8, 45, , 37, 25, 1, 7
2019/10/9, 43, , 31, 15, , 5
2019/10/10, 41, , 30, 16, 1, 4
2019/10/11, 25, , 32, 27, 1, 8
2019/10/12, 49, , 49, 24, 1, 8
2019/10/13, 50, , 43, 18, 1, 6
2019/10/14, 47, 43, 35, 19, 1, 6
2019/10/15, 45, 32, 30, 19, 1, 6
2019/10/16, 59, 22, 24, 17, , 6
2019/10/17, 44, 16, 28, 12, , 5
2019/10/18, 20, 17, 32, 14, 1, 7
2019/10/19, 40, 20, 26, 11, , 6
2019/10/20, 31, 22, 28, 11, , 5
2019/10/21, 30, , 30, 20, 1, 7
2019/10/22, 31, , 31, 26, 1, 9
2019/10/23, 36, , 28, 21, 1, 8
2019/10/24, 34, , 29, 28, 1, 9
2019/10/25, 35, , 33, 32, 1, 11
2019/10/26, 44, , 38, 23, 1, 10
2019/10/27, 61, , 27, 5, , 3
2019/10/28, 34, , 28, 19, 1, 6
